report_date,model,prediction_method,prediction_column,n_rows,actual_sum_kwh,pred_sum_kwh,mean_actual_kwh,mae_kwh,rmse_kwh,wape,mape,bias_kwh_mean_pred_minus_actual,bias_pct_sum_pred_minus_actual
2026-06-19,naive_last_day_same_hour,pred_last_day_same_hour_kwh,pred_last_day_same_hour_kwh,24,81813.6,88953.84,3408.9,305.07,453.78808005499667,0.08949221156384757,0.09644759572712425,297.51000000000005,0.0872744873712928
2026-06-20,naive_last_day_same_hour,pred_last_day_same_hour_kwh,pred_last_day_same_hour_kwh,24,57592.8,81813.6,2399.7000000000003,1012.0799999999999,1287.4660023472466,0.4217527190898862,0.40424032527837594,1009.1999999999999,0.42055256907113386
2026-06-21,naive_last_day_same_hour,pred_last_day_same_hour_kwh,pred_last_day_same_hour_kwh,24,54473.04,57592.8,2269.71,145.22999999999993,183.68956638851316,0.06398614801009818,0.06151896162268624,129.98999999999998,0.057271633821060826
2026-06-22,naive_last_day_same_hour,pred_last_day_same_hour_kwh,pred_last_day_same_hour_kwh,24,68091.12,54473.04,2837.1299999999997,607.62,832.5127458483744,0.21416713368791704,0.1787338830925728,-567.4200000000001,-0.1999978851867909
2026-06-23,naive_last_day_same_hour,pred_last_day_same_hour_kwh,pred_last_day_same_hour_kwh,24,67353.84,68091.12,2806.41,109.38,142.30143217831653,0.03897506066469261,0.03717631307808374,30.720000000000095,0.010946369204784794
2026-06-24,naive_last_day_same_hour,pred_last_day_same_hour_kwh,pred_last_day_same_hour_kwh,24,64650.240000000005,67353.84,2693.76,121.64999999999993,171.9664269559613,0.04515992516037061,0.04236771635171064,112.64999999999993,0.04181887027797574
2026-06-25,naive_last_day_same_hour,pred_last_day_same_hour_kwh,pred_last_day_same_hour_kwh,24,65184.48,64650.240000000005,2716.02,73.07999999999997,83.37426941209138,0.026907018357744037,0.027817886654940397,-22.26000000000003,-0.008195815936554232
2026-06-26,naive_last_day_same_hour,pred_last_day_same_hour_kwh,pred_last_day_same_hour_kwh,24,66669.12,65184.48,2777.8799999999997,90.60000000000002,122.3684076876054,0.032614799775368276,0.028615842572977265,-61.85999999999993,-0.022268780508877248
2026-06-27,naive_last_day_same_hour,pred_last_day_same_hour_kwh,pred_last_day_same_hour_kwh,24,55036.08,66669.12,2293.17,485.12999999999994,705.8320179759487,0.2115543112808906,0.19815065338980994,484.71000000000004,0.21137115870170986
2026-06-28,naive_last_day_same_hour,pred_last_day_same_hour_kwh,pred_last_day_same_hour_kwh,24,52074.72,55036.08,2169.78,128.48999999999998,166.99467057364436,0.05921798523352596,0.06045368587314792,123.38999999999999,0.056867516522412405
2026-06-29,naive_last_day_same_hour,pred_last_day_same_hour_kwh,pred_last_day_same_hour_kwh,24,69852.96,52074.72,2910.5400000000004,740.9399999999999,1010.8222846771829,0.25457131666288724,0.21050762490536856,-740.7599999999999,-0.25450947246902633
2026-06-01,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,83738.16,56139.84,3489.09,1186.17,1579.8129501937879,0.3399654351134537,0.2759838453948654,-1149.93,-0.32957877268858066
2026-06-02,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,80763.84,79885.44,3365.16,133.49999999999991,161.6768777531282,0.03967121919908709,0.04127476754142479,-36.6,-0.0108761544770531
2026-06-03,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,62477.28,75979.44,2603.22,623.1899999999999,872.8255124593918,0.2393919837739415,0.2308583104271725,562.59,0.21611312144190656
2026-06-04,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,85636.08,78905.51999999999,3568.17,280.4400000000001,321.2116012848852,0.07859490999588027,0.07473185640339212,-280.4400000000001,-0.07859490999588027
2026-06-05,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,80408.16,73473.12,3350.34,288.96000000000004,353.2447604706969,0.08624796289331829,0.07743179572096302,-288.96000000000004,-0.08624796289331829
2026-06-06,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,59641.92,56852.64,2485.08,122.39999999999998,171.6302910327894,0.0492539475590323,0.04433172236078434,-116.22000000000003,-0.04676710608914
2026-06-07,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,58065.84,55963.44,2419.41,104.58,118.68794715555576,0.0432254144605503,0.04376737557393862,-87.59999999999998,-0.03620717447642193
2026-06-08,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,78613.2,83738.16,3275.5499999999997,357.18,450.2507301493247,0.10904428263955672,0.10083222614993764,213.54,0.0651921051426478
2026-06-09,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,76991.76,80763.84,3207.99,184.6500000000001,259.5023653071394,0.05755940635725177,0.04944599749167323,157.17000000000004,0.04899329486687928
2026-06-10,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,78500.15999999999,62477.28,3270.8399999999997,672.12,934.6701244824293,0.2054884983673919,0.16947663657700326,-667.62,-0.20411270499321277
2026-06-11,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,77702.4,85636.08,3237.6,331.34999999999997,423.0475122252819,0.10234432913269088,0.08935879536479403,330.57,0.10210340993328393
2026-06-12,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,77166.72,80408.16,3215.28,187.68000000000006,264.9995350939319,0.05837127715160113,0.054574162411388495,135.06000000000014,0.04200567291184598
2026-06-13,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,63441.35999999999,59641.92,2643.39,158.30999999999995,173.22167300889336,0.05988900616254127,0.06038467158611425,-158.30999999999995,-0.05988900616254127
2026-06-14,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,60075.36,58065.84,2503.14,96.14999999999998,130.88884138840862,0.03841175483592607,0.035493298410772346,-83.72999999999998,-0.03344998681655839
2026-06-15,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,83306.88,78613.2,3471.1200000000003,195.56999999999996,240.355431808811,0.05634204521883426,0.05025853671839075,-195.56999999999996,-0.05634204521883426
2026-06-16,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,85548.24,76991.76,3564.51,356.52000000000015,441.63969930249726,0.10001935749934777,0.08728934335635985,-356.52000000000015,-0.10001935749934777
2026-06-17,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,86443.92,78500.15999999999,3601.83,330.99,392.44538269675184,0.091894953398689,0.08235213845665447,-330.99,-0.091894953398689
2026-06-18,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,88953.84,77702.4,3706.41,468.80999999999995,510.9659675555701,0.1264862764777777,0.121376783113418,-468.80999999999995,-0.1264862764777777
2026-06-19,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,81813.6,77166.72,3408.9,377.76,440.17740423606483,0.11081580568511835,0.11019401560974962,-193.62000000000003,-0.05679838070931973
2026-06-20,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,57592.8,63441.35999999999,2399.7000000000003,243.68999999999997,257.5276466711875,0.10155019377422177,0.10094233248238087,243.68999999999997,0.10155019377422177
2026-06-21,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,54473.04,60075.36,2269.71,233.42999999999998,256.6119545149836,0.10284573800177114,0.10048300921275015,233.42999999999998,0.10284573800177114
2026-06-22,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,68091.12,83306.88,2837.1299999999997,633.9899999999999,703.6980233026095,0.22346173774201392,0.21152094542981156,633.9899999999999,0.22346173774201392
2026-06-23,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,67353.84,85548.24,2806.41,758.1,877.4466383775143,0.27013159160635836,0.24950128582714035,758.1,0.27013159160635836
2026-06-24,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,64650.240000000005,86443.92,2693.76,908.0699999999998,1045.555747724625,0.3371013007840341,0.3153889069060913,908.0699999999998,0.3371013007840341
2026-06-25,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,65184.48,88953.84,2716.02,990.39,1089.9434359635366,0.364647535732432,0.3465657072798054,990.39,0.364647535732432
2026-06-26,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,66669.12,81813.6,2777.8799999999997,631.02,742.7423531750428,0.2271588405546676,0.2174431492168085,631.02,0.2271588405546676
2026-06-27,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,55036.08,57592.8,2293.17,110.55,145.14809816184294,0.04820837530579939,0.04606588693122742,106.52999999999997,0.04645534347649759
2026-06-28,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,52074.72,54473.04,2169.78,101.00999999999999,118.29520024075366,0.046553106766584626,0.04802608235250832,99.92999999999999,0.04605536045128999
2026-06-29,naive_last_week_same_hour,pred_last_week_same_hour_kwh,pred_last_week_same_hour_kwh,24,69852.96,68091.12,2910.5400000000004,96.56999999999998,138.96722779130334,0.033179410006390554,0.029120954510418535,-73.40999999999993,-0.025222123729617157
2026-06-01,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,83738.16,68171.34857142856,3489.09,722.3142857142857,934.4464759199338,0.20702082368591398,0.17451120044712778,-648.6171428571429,-0.18589865634223904
2026-06-02,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,80763.84,72113.9657142857,3365.16,360.41142857142864,431.52627495380887,0.10710082984803952,0.09618543689737928,-360.41142857142864,-0.10710082984803952
2026-06-03,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,62477.28,72239.45142857142,2603.22,511.23428571428553,685.8698077921321,0.19638535571879653,0.1891201675516819,406.7571428571427,0.15625154341820618
2026-06-04,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,85636.08,70310.57142857142,3568.17,638.5628571428573,785.060368155838,0.17896088391047996,0.1561341166613507,-638.5628571428573,-0.17896088391047996
2026-06-05,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,80408.16,71272.08,3350.34,398.23285714285703,516.9347511030373,0.11886341599445341,0.10368547140459006,-380.67,-0.1136213041064489
2026-06-06,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,59641.92,72262.80000000002,2485.08,525.87,670.0180331048668,0.21161089381428366,0.19891742420084704,525.87,0.21161089381428366
2026-06-07,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,58065.84,72661.26857142858,2419.41,619.8600000000001,834.8966514558822,0.2562029585725446,0.24525725410300012,608.1428571428572,0.25135998327809556
2026-06-08,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,78613.2,72961.61142857143,3275.5499999999997,237.0942857142857,312.0002270014872,0.07238304581346208,0.06154536994776916,-235.4828571428571,-0.07189108917368293
2026-06-09,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,76991.76,72229.4742857143,3207.99,198.42857142857133,248.14362457320252,0.061854485652564795,0.0539854866334647,-198.42857142857133,-0.061854485652564795
2026-06-10,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,78500.15999999999,71690.60571428572,3270.8399999999997,283.73142857142835,360.5597860017566,0.0867457376610988,0.0748702217765172,-283.73142857142835,-0.0867457376610988
2026-06-11,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,77702.4,73979.58857142857,3237.6,155.11714285714285,210.84896221064525,0.0479111511172297,0.040402259355745325,-155.11714285714285,-0.0479111511172297
2026-06-12,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,77166.72,72846.20571428571,3215.28,180.2185714285713,239.00766777897067,0.05605066166199251,0.047671301153795205,-180.0214285714285,-0.05598934729523665
2026-06-13,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,63441.35999999999,72383.14285714286,2643.39,386.2028571428572,546.1839482019491,0.14610135361897308,0.13600043376806556,372.57428571428574,0.14094563636628943
2026-06-14,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,60075.36,72925.92,2503.14,536.04,733.6054152872479,0.2141470313286512,0.20629176177005903,535.4399999999999,0.2139073323905175
2026-06-15,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,83306.88,73212.99428571429,3471.1200000000003,420.5785714285715,563.5533771796707,0.12116509121798483,0.10084888169234625,-420.5785714285715,-0.12116509121798483
2026-06-16,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,85548.24,73883.51999999999,3564.51,486.03000000000003,609.1254707382059,0.1363525421446426,0.1174332639743731,-486.03000000000003,-0.1363525421446426
2026-06-17,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,86443.92,75105.8742857143,3601.83,472.4185714285715,574.0114594177169,0.13116070759268803,0.11495605143945421,-472.4185714285715,-0.13116070759268803
2026-06-18,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,88953.84,76240.69714285714,3706.41,529.7142857142858,610.9706442996409,0.1429184266485051,0.13183419264342594,-529.7142857142858,-0.1429184266485051
2026-06-19,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,81813.6,77848.04571428572,3408.9,393.4628571428572,459.92563473426264,0.11542223507373557,0.11463949738193481,-165.23142857142855,-0.0484706000678895
2026-06-20,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,57592.8,78511.88571428572,2399.7000000000003,871.6285714285714,1025.3303868609416,0.3632239744253746,0.3451811727476937,871.6285714285714,0.3632239744253746
2026-06-21,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,54473.04,77676.37714285713,2269.71,966.8057142857142,1171.7630721163346,0.425960018806682,0.41248584126137305,966.8057142857142,0.425960018806682
2026-06-22,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,68091.12,76876.04571428572,2837.1299999999997,366.0385714285714,380.1405659457445,0.12901720098429448,0.13289371784076567,366.0385714285714,0.12901720098429448
2026-06-23,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,67353.84,74702.36571428573,2806.41,306.1885714285715,338.44539035575775,0.10910329261532402,0.1054126721177126,306.1885714285715,0.10910329261532402
2026-06-24,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,64650.240000000005,72103.16571428571,2693.76,310.53857142857123,344.61571762276446,0.1152807122492617,0.11120019185203966,310.53857142857123,0.1152807122492617
2026-06-25,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,65184.48,68989.78285714287,2716.02,158.55428571428578,167.94122907877568,0.05837743673252987,0.06026848167782223,158.55428571428578,0.05837743673252987
2026-06-26,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,66669.12,65594.16,2777.8799999999997,110.62714285714293,141.85919428814495,0.03982430589411455,0.03615442293987624,-44.79000000000002,-0.016123806643915512
2026-06-27,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,55036.08,63430.66285714286,2293.17,351.4457142857143,487.582962184124,0.15325759288919455,0.14424181446376086,349.7742857142857,0.15252872038020981
2026-06-28,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,52074.72,63065.41714285714,2169.78,457.9457142857143,615.4437746629895,0.2110562887876717,0.20765435560765585,457.9457142857143,0.2110562887876717
2026-06-29,naive_same_hour_7d_mean,pred_same_hour_7d_mean_kwh,pred_same_hour_7d_mean_kwh,24,69852.96,62722.8,2910.5400000000004,314.1128571428571,422.9206065310265,0.10792253572974672,0.08977092933902081,-297.09,-0.10207384196746994
2026-06-01,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,83738.16,73519.56694041767,3489.09,460.3503481956823,559.7906735141529,0.13193994657509042,0.12032087182942575,-425.77471081593075,-0.12203030326415504
2026-06-02,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,80763.84,80737.59689508956,3365.16,184.32856184779382,209.8143483572553,0.05477557139862409,0.05791981625195436,-1.0934627046016583,-0.00032493631940283915
2026-06-03,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,62477.28,80068.20410221437,2603.22,777.6644969172884,1083.572934052966,0.2987317617862833,0.28633242521041496,732.9551709255984,0.281557137285976
2026-06-04,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,85636.08,73413.81325468964,3568.17,509.26111438793185,615.0136368423741,0.14272333279746532,0.12608951666239102,-509.26111438793185,-0.14272333279746532
2026-06-05,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,80408.16,76946.9191504804,3350.34,167.8815282220419,212.03201986053207,0.050108803351911126,0.05256292961904041,-144.21836872998315,-0.04304589048573672
2026-06-06,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,59641.92,59090.245589096594,2485.08,101.62529939294699,119.91854669781497,0.04089417620074484,0.040110069635344865,-22.986433787642056,-0.009249776179294854
2026-06-07,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,58065.84,56027.01834641,2419.41,120.65632238052977,129.40882137447693,0.049870142878028025,0.05067570960642485,-84.95090223291673,-0.035112239030555686
2026-06-08,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,78613.2,76260.81002520966,3275.5499999999997,134.47961419388295,181.4730887233205,0.04105558278575597,0.04120516890863756,-98.0162489495977,-0.029923600296010655
2026-06-09,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,76991.76,78158.40887873052,3207.99,109.59060500721277,143.20254650381995,0.03416176640426335,0.03167290482813466,48.61036994710506,0.015152905697057992
2026-06-10,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,78500.15999999999,79983.7226105235,3270.8399999999997,130.6640300267263,188.99941763514724,0.0399481570565134,0.0345442135808292,61.81510877181287,0.018898848238315807
2026-06-11,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,77702.4,77474.09666406253,3237.6,56.31811073322323,73.67528671009659,0.017395018140975795,0.01601037839463388,-9.512638997394978,-0.0029381761173075667
2026-06-12,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,77166.72,71958.56529246914,3215.28,219.68517112011605,289.09447926012547,0.06832536236972085,0.05828347523988305,-217.0064461471185,-0.06749223897984577
2026-06-13,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,63441.35999999999,57467.18806387471,2643.39,248.92383067188712,270.5419443433794,0.09416840900203419,0.0910051458059285,-248.92383067188712,-0.09416840900203419
2026-06-14,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,60075.36,58539.43887496766,2503.14,67.74469506724269,85.70160114719282,0.027063885786349422,0.026108237320150926,-63.99671354301398,-0.02556657380051215
2026-06-15,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,83306.88,77681.88620159082,3471.1200000000003,239.00638598394144,312.79695124510994,0.06885569671574057,0.06147859561632909,-234.3747416003823,-0.06752135956128923
2026-06-16,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,85548.24,81708.33907479097,3564.51,164.4673090617945,226.4883598077475,0.046140229389676136,0.041635014817841695,-159.9958718837096,-0.044885796893180153
2026-06-17,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,86443.92,83690.46146667204,3601.83,114.72743888866499,138.9645204651113,0.031852541316126796,0.030391451390397006,-114.72743888866499,-0.031852541316126796
2026-06-18,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,88953.84,84010.90895111597,3706.41,205.95546037016751,227.12206546902078,0.05556737122179346,0.05591487323528913,-205.95546037016751,-0.05556737122179346
2026-06-19,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,81813.6,81148.96124156451,3408.9,303.0487001961411,332.798742962247,0.08889926374963804,0.09185004690382807,-27.693281601478628,-0.008123817536882462
2026-06-20,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,57592.8,60155.23366681629,2399.7000000000003,116.78358491358078,146.35410744686436,0.048665910286111086,0.05301516344344373,106.76806945067892,0.04449225713659162
2026-06-21,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,54473.04,56107.028504355054,2269.71,82.96030109635534,100.55943007551275,0.03655105766655446,0.035598178685990904,68.08285434812744,0.029996278973140812
2026-06-22,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,68091.12,74348.67934850577,2837.1299999999997,260.73163952107353,293.7584392553524,0.09189978588259036,0.09319262292428798,260.73163952107353,0.09189978588259036
2026-06-23,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,67353.84,76956.68020308905,2806.41,401.7842860586217,540.7179039613134,0.1431666385377125,0.12337037695845272,400.1183417953774,0.14257301741205933
2026-06-24,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,64650.240000000005,75565.14572144946,2693.76,454.78773839372724,576.5540421503661,0.16883008820152023,0.15165545471308858,454.78773839372724,0.16883008820152023
2026-06-25,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,65184.48,72746.2000796669,2716.02,318.42078328717014,390.61837524031847,0.11723801123967059,0.10705612594440846,315.07166998612064,0.11600491527533693
2026-06-26,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,66669.12,70057.51769437159,2777.8799999999997,152.27532815058854,179.7627376414222,0.054817100864900055,0.055947764888846195,141.18323726548283,0.05082409508887455
2026-06-27,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,55036.08,55671.85051036725,2293.17,70.80847160521324,96.83822541719205,0.030877986196057527,0.03001718692217777,26.490437931968945,0.011551885787782391
2026-06-28,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,52074.72,53715.75691451499,2169.78,73.18349244862742,98.3861642058923,0.033728531209904884,0.03522917028090559,68.37653810479141,0.03151312027246606
2026-06-29,lightgbm_school_hourly_day_ahead,pred_lightgbm_school_hourly_day_ahead_kwh,pred_lightgbm_school_hourly_day_ahead_kwh,24,69852.96,67717.04743414785,2910.5400000000004,103.54279188497725,135.19705043428095,0.03557511385687097,0.03224114949625074,-88.99635691050565,-0.030577266387167207
2026-06-01,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,83738.16,69264.94793264379,3489.09,643.9814423233894,815.4857425510024,0.18457002895407953,0.1590998529954565,-603.0505028065091,-0.17283890722409256
2026-06-02,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,80763.84,80141.3678069694,3365.16,152.94473068885654,177.6515442440533,0.04544946768916086,0.048463950797952376,-25.936341376275113,-0.007707312988468636
2026-06-03,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,62477.28,79937.35828732047,2603.22,774.3329756525463,1086.1028952909867,0.2974519923988546,0.28416445683762853,727.5032619716861,0.2794628429297893
2026-06-04,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,85636.08,69632.35014937958,3568.17,666.8220771091842,863.026851529535,0.18688069153352677,0.15602056991624869,-666.8220771091842,-0.18688069153352677
2026-06-05,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,80408.16,79420.40102272813,3350.34,95.72339868656616,120.18723195811717,0.028571249093096867,0.02991386375610791,-41.15662405299444,-0.012284312652744031
2026-06-06,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,59641.92,57788.98249927358,2485.08,140.6876760628289,178.64425736591667,0.05661293642974428,0.053074205570972394,-77.20572919693406,-0.03106770373466209
