building_name_recent,model,prediction_method,prediction_column,n_rows,actual_sum_kwh,pred_sum_kwh,mean_actual_kwh,mae_kwh,rmse_kwh,wape,nmae,bias_kwh_mean_pred_minus_actual,bias_pct_sum_pred_minus_actual
기계관,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,136365.0,133747.00100190667,1948.0714285714287,286.7065178252211,370.66582649416193,0.1471745407382061,0.14717454073820613,-37.39998568704755,-0.019198467334677727
박물관,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,42142.0,43199.15486876983,602.0285714285715,63.501210628488806,96.95699225267597,0.10547873247577752,0.10547873247577752,15.102212410997586,0.025085540998762066
사범대학,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,65392.0,65438.6323029923,934.1714285714286,98.04878570714959,138.99942254921376,0.1049580223804207,0.10495802238042072,0.6661757570328177,0.0007131193875748905
상경관,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,145964.0,143706.2259667626,2085.2,351.81083375950493,501.85446686171883,0.1687180288507121,0.16871802885071213,-32.253914760533995,-0.015468019739369843
생활과학대,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,77614.0,77768.2634609912,1108.7714285714285,125.01265428815597,178.4591293893353,0.1127488056300528,0.11274880563005281,2.203763728445631,0.00198757261565174
섬유관,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,76228.0,77201.50015404672,1088.9714285714285,108.52469520853806,141.4577247388784,0.09965798216662729,0.09965798216662729,13.907145057810203,0.012770899853685184
외국어교육원,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,30950.0,32389.735269703764,442.14285714285717,60.54823091243209,93.06793527911185,0.1369426870394264,0.13694268703942636,20.567646710053776,0.0465181024136919
음대,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,42136.0,42854.95053085777,601.9428571428572,57.77551288609527,80.6691078047867,0.09598172351496746,0.09598172351496746,10.270721869396686,0.01706261939571312
인문계식당,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,28526.0,28340.50152203769,407.51428571428573,79.04526884474217,112.53070176805089,0.19396931988824062,0.1939693198882406,-2.649978256604404,-0.00650278615867308
전기관,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,78682.33333333334,79361.37961330824,1124.0333333333335,144.51037914325767,203.41304894635473,0.1285641402775045,0.1285641402775045,9.70066114249863,0.008630225505618424
제1공장형실습장,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,55797.0,56101.87788820071,797.1,73.1523393165186,104.69702045706624,0.09177310163908996,0.09177310163908996,4.355398402867244,0.005464055203697458
제1과학관,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,183967.68181818182,180693.81048806736,2628.10974025974,235.51127717816567,393.9920608618482,0.08961242126627852,0.08961242126627852,-46.76959043020667,-0.0177959046815086
제2공장형실습장,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,29283.0,29966.932925680285,418.3285714285714,88.94281283370093,125.1348737446545,0.21261472179623211,0.21261472179623211,9.770470366861312,0.02335597191818775
제2인문관,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,17786.0,18177.02400422309,254.0857142857143,28.528239347413038,45.77212903657945,0.11227801384903366,0.11227801384903366,5.586057203187018,0.02198493220640342
제3과학관,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,62772.0,63158.32409863611,896.7428571428571,93.11461197915531,144.18127827557007,0.10383646910311718,0.10383646910311718,5.518915694801439,0.006154401622317287
화공관,lightgbm_weather_area_quantile_q50_walk_forward,pred_lightgbm_weather_area_q50_kwh,pred_lightgbm_weather_area_q50_kwh,70,176969.0,175147.13345203924,2528.1285714285714,189.8588041904553,241.01792781030406,0.0750985556415636,0.0750985556415636,-26.026664970868037,-0.01029483439450278
건축관,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,72933.0,73355.95912587002,1041.9,158.3826440489547,196.5962707947295,0.15201328731063893,0.1520132873106389,6.042273226714633,0.0057992832581962115
기계관,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,136365.0,133007.69847491902,1948.0714285714287,283.0612671280426,369.84462412601476,0.1453033307590876,0.14530333075908758,-47.9614503582999,-0.02461996498427744
박물관,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,42142.0,43239.603799391836,602.0285714285715,60.539414179147606,93.74599934248043,0.10055903831190577,0.10055903831190575,15.680054277026121,0.02604536565402279
사범대학,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,65392.0,65437.35514331921,934.1714285714286,105.87945233402414,144.5955472753455,0.11334049521931872,0.11334049521931872,0.6479306188458135,0.0006935885631148603
상경관,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,145964.0,144386.9690530206,2085.2,351.2036888805481,507.4934655725907,0.16842686019592754,0.16842686019592756,-22.5290135282766,-0.010804245889255994
생활과학대,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,77614.0,77905.2653233354,1108.7714285714285,129.97906835497125,184.54201415691784,0.11722801021527027,0.11722801021527028,4.160933190505424,0.0037527420740508114
섬유관,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,76228.0,77275.88172121506,1088.9714285714285,110.0445435042196,143.84115568394557,0.1010536554192078,0.1010536554192078,14.969738874500493,0.013746677352351295
외국어교육원,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,30950.0,32322.37283960001,442.14285714285717,57.81625943554833,91.96152265154656,0.13076375316602207,0.13076375316602207,19.60532628000017,0.04434161032633318
음대,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,42136.0,42868.23209414122,601.9428571428572,54.63247488405308,77.89140532833578,0.09076023452353607,0.09076023452353606,10.46045848773156,0.017377826422565246
인문계식당,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,28526.0,28117.50207110268,407.51428571428573,81.78073214544837,115.45192693561766,0.20068187794227674,0.2006818779422767,-5.83568469853321,-0.014320196624038583
전기관,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,78682.33333333334,79248.90785487325,1124.0333333333335,151.74556584633345,212.4655604464218,0.13500094823374167,0.13500094823374167,8.093921736284448,0.007200784439623185
제1공장형실습장,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,55797.0,56297.61570661343,797.1,77.44898085301477,105.33791621244141,0.09716344354913407,0.09716344354913407,7.151652951620422,0.008972090015832922
제1과학관,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,183967.68181818182,180176.16897894937,2628.10974025974,238.1890450445387,396.1165952197291,0.09063131626345179,0.0906313162634518,-54.164469131892176,-0.020609667968636277
제2공장형실습장,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,29283.0,30162.462363381586,418.3285714285714,90.886702730713,125.46659116402155,0.21726152344875557,0.2172615234487556,12.563748048308401,0.030033205729658438
제2인문관,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,17786.0,18155.460071963684,254.0857142857143,27.843325890631718,43.21107328546367,0.10958241382796695,0.10958241382796695,5.278001028052604,0.020772521756644683
제3과학관,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,62772.0,63767.393423941765,896.7428571428571,95.71500054184871,150.05781669112272,0.10673628429760737,0.10673628429760737,14.21990605631098,0.01585728388360684
화공관,lightgbm_weather_academic_quantile_q50_walk_forward,pred_lightgbm_weather_academic_q50_kwh,pred_lightgbm_weather_academic_q50_kwh,70,176969.0,175519.04377660394,2528.1285714285714,184.12821619973406,235.8665259230349,0.0728318244098197,0.07283182440981971,-20.713660334229292,-0.00819327805093576
건축관,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,72933.0,73173.66198958493,1041.9,155.6556360591811,196.76532435791964,0.14939594592492667,0.14939594592492664,3.4380284226418016,0.003299768137673291
기계관,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,136365.0,133118.12953231996,1948.0714285714287,286.92791290061393,372.82720740952294,0.14728818907375776,0.14728818907375774,-46.383863824000464,-0.02381014532820029
박물관,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,42142.0,43298.892191516105,602.0285714285715,64.8902816033924,99.38963272950491,0.10778604983715694,0.10778604983715694,16.527031307372926,0.027452237471313767
사범대학,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,65392.0,65438.25918035148,934.1714285714286,104.23986190487716,140.96587157713907,0.11158536722139407,0.11158536722139407,0.6608454335925558,0.0007074134504446859
상경관,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,145964.0,143745.41991613086,2085.2,351.31814538203224,508.399233095335,0.1684817501352543,0.1684817501352543,-31.694001198130334,-0.015199501821470522
생활과학대,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,77614.0,78360.6662056908,1108.7714285714285,133.14484224142572,186.34402066727196,0.12008321896693638,0.1200832189669364,10.666660081297088,0.009620251574339633
섬유관,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,76228.0,77387.13443067324,1088.9714285714285,116.8232483378285,152.65343758908614,0.10727852473694699,0.10727852473694699,16.55906329533204,0.01520615037352735
외국어교육원,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,30950.0,32479.576039728534,442.14285714285717,61.13000840354289,95.78609839329428,0.1382585004280453,0.1382585004280453,21.85108628183624,0.049420873658434145
음대,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,42136.0,42913.94724618761,601.9428571428572,57.46707712265144,79.73177726189549,0.09546932311053732,0.09546932311053732,11.113532088394475,0.018462769275384785
인문계식당,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,28526.0,28527.961577557944,407.51428571428573,80.82785336372908,114.24156839696437,0.1983436070763877,0.19834360707638768,0.02802253654205791,6.876455016280074e-05
전기관,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,78682.33333333334,79355.765573198,1124.0333333333335,143.46473473865677,205.8749303891946,0.12763387924912378,0.12763387924912376,9.620460569495368,0.008558874798637673
제1공장형실습장,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,55797.0,56173.33706079901,797.1,77.88654039106274,108.27715389916888,0.09771238287675665,0.09771238287675667,5.376243725700206,0.006744754391795517
제1과학관,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,183967.68181818182,180032.49859437332,2628.10974025974,244.00151036050843,400.0178546481867,0.09284296870205784,0.09284296870205784,-56.21690319726374,-0.021390622444749104
제2공장형실습장,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,29283.0,30003.858606958267,418.3285714285714,89.7372155758075,123.7976369482024,0.2145137141107989,0.21451371411079892,10.29798009940375,0.02461696571247012
제2인문관,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,17786.0,18187.67788332472,254.0857142857143,28.02530024195356,46.182678505184356,0.11029860659714097,0.11029860659714096,5.738255476067405,0.022583935866677066
제3과학관,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,62772.0,63031.296711744435,896.7428571428571,88.79985648909634,142.92862692197792,0.09902488297707168,0.09902488297707168,3.7042387392061773,0.004130770275671197
화공관,lightgbm_weather_area_academic_quantile_q50_walk_forward,pred_lightgbm_weather_area_academic_q50_kwh,pred_lightgbm_weather_area_academic_q50_kwh,70,176969.0,174681.86024380938,2528.1285714285714,188.88147846573918,242.8403635620375,0.0747119749368632,0.0747119749368632,-32.67342508843765,-0.012923957055702609
