timestamp,report_date,hour,rank,feature,feature_label_ko,shap_value_kwh,feature_value,direction
2026-06-16 15:00:00,2026-06-16,15,5,hour_cos,시간 주기(cos),107.0684921956395,-0.7071067811865479,up
2026-06-16 16:00:00,2026-06-16,16,1,school_lag_168h_kwh,1주 전 같은시간 사용량,376.06146923944766,4182.48,up
2026-06-16 16:00:00,2026-06-16,16,2,school_lag_24h_kwh,24시간 전 사용량,337.8796602488249,4592.16,up
2026-06-16 16:00:00,2026-06-16,16,3,day_of_week,요일,129.68524882659239,1.0,up
2026-06-16 16:00:00,2026-06-16,16,4,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,100.55773372045206,3977.4857142857145,up
2026-06-16 16:00:00,2026-06-16,16,5,dow_sin,요일 주기(sin),82.38554236412133,0.7818314824680298,up
2026-06-16 17:00:00,2026-06-16,17,1,school_lag_168h_kwh,1주 전 같은시간 사용량,308.76032423937045,3918.24,up
2026-06-16 17:00:00,2026-06-16,17,2,school_lag_24h_kwh,24시간 전 사용량,176.41718125660978,4196.16,up
2026-06-16 17:00:00,2026-06-16,17,3,day_of_week,요일,111.00353305836325,1.0,up
2026-06-16 17:00:00,2026-06-16,17,4,dow_sin,요일 주기(sin),61.116378303493185,0.7818314824680298,up
2026-06-16 17:00:00,2026-06-16,17,5,weather_temp_mean_c,평균기온,-36.82118482300566,23.5,down
2026-06-16 19:00:00,2026-06-16,19,1,school_lag_168h_kwh,1주 전 같은시간 사용량,181.05068935651943,3386.16,up
2026-06-16 19:00:00,2026-06-16,19,2,day_of_week,요일,113.49298006128214,1.0,up
2026-06-16 19:00:00,2026-06-16,19,3,school_lag_24h_kwh,24시간 전 사용량,-108.54081214639582,3506.4,down
2026-06-16 19:00:00,2026-06-16,19,4,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,-77.84742552106614,3229.817142857143,down
2026-06-16 19:00:00,2026-06-16,19,5,hour_cos,시간 주기(cos),-58.96980856203904,0.2588190451025203,down
2026-06-16 20:00:00,2026-06-16,20,1,school_lag_24h_kwh,24시간 전 사용량,-197.73499635276775,3303.36,down
2026-06-16 20:00:00,2026-06-16,20,2,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,-178.51542719030496,3097.1314285714284,down
2026-06-16 20:00:00,2026-06-16,20,3,school_lag_168h_kwh,1주 전 같은시간 사용량,161.15474388238712,3245.76,up
2026-06-16 20:00:00,2026-06-16,20,4,day_of_week,요일,85.7223314159347,1.0,up
2026-06-16 20:00:00,2026-06-16,20,5,hour_cos,시간 주기(cos),-72.9272204516381,0.5000000000000001,down
2026-06-17 11:00:00,2026-06-17,11,1,school_lag_24h_kwh,24시간 전 사용량,450.98260961789805,4680.72,up
2026-06-17 11:00:00,2026-06-17,11,2,school_lag_168h_kwh,1주 전 같은시간 사용량,402.5247805871807,4283.28,up
2026-06-17 11:00:00,2026-06-17,11,3,hour_cos,시간 주기(cos),114.44217153080817,-0.9659258262890682,up
2026-06-17 11:00:00,2026-06-17,11,4,day_of_week,요일,98.75609735398878,2.0,up
2026-06-17 11:00:00,2026-06-17,11,5,dow_sin,요일 주기(sin),84.82262408875808,0.9749279121818236,up
2026-06-17 13:00:00,2026-06-17,13,1,school_lag_24h_kwh,24시간 전 사용량,855.2862702992423,5251.68,up
2026-06-17 13:00:00,2026-06-17,13,2,school_lag_168h_kwh,1주 전 같은시간 사용량,452.3260235390143,4542.48,up
2026-06-17 13:00:00,2026-06-17,13,3,dow_sin,요일 주기(sin),118.3418942188232,0.9749279121818236,up
2026-06-17 13:00:00,2026-06-17,13,4,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,106.97568286284316,4256.64,up
2026-06-17 13:00:00,2026-06-17,13,5,hour_cos,시간 주기(cos),105.64728822755808,-0.9659258262890683,up
2026-06-17 15:00:00,2026-06-17,15,1,school_lag_24h_kwh,24시간 전 사용량,857.0473070258552,5263.92,up
2026-06-17 15:00:00,2026-06-17,15,2,school_lag_168h_kwh,1주 전 같은시간 사용량,453.3385959289307,4595.04,up
2026-06-17 15:00:00,2026-06-17,15,3,dow_sin,요일 주기(sin),117.78261420605479,0.9749279121818236,up
2026-06-17 15:00:00,2026-06-17,15,4,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,107.78658845540329,4291.097142857143,up
2026-06-17 15:00:00,2026-06-17,15,5,hour_cos,시간 주기(cos),101.93786511165297,-0.7071067811865479,up
2026-06-17 17:00:00,2026-06-17,17,1,school_lag_24h_kwh,24시간 전 사용량,403.4913923268058,4490.64,up
2026-06-17 17:00:00,2026-06-17,17,2,school_lag_168h_kwh,1주 전 같은시간 사용량,386.0271562539547,4018.32,up
2026-06-17 17:00:00,2026-06-17,17,3,day_of_week,요일,76.43443021287479,2.0,up
2026-06-17 17:00:00,2026-06-17,17,4,dow_sin,요일 주기(sin),70.0442218014749,0.9749279121818236,up
2026-06-17 17:00:00,2026-06-17,17,5,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,53.187504424118764,3807.565714285714,up
2026-06-17 23:00:00,2026-06-17,23,1,school_lag_168h_kwh,1주 전 같은시간 사용량,-313.4426585614446,2594.88,down
2026-06-17 23:00:00,2026-06-17,23,2,school_lag_24h_kwh,24시간 전 사용량,-243.090689035094,2697.84,down
2026-06-17 23:00:00,2026-06-17,23,3,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,-133.29826928484493,2580.9942857142855,down
2026-06-17 23:00:00,2026-06-17,23,4,hour_cos,시간 주기(cos),-64.4571842048958,0.9659258262890681,down
2026-06-17 23:00:00,2026-06-17,23,5,day_of_week,요일,47.76870940328693,2.0,up
2026-06-18 07:00:00,2026-06-18,7,1,school_lag_168h_kwh,1주 전 같은시간 사용량,-339.8326115431359,2503.44,down
2026-06-18 07:00:00,2026-06-18,7,2,school_lag_24h_kwh,24시간 전 사용량,-166.96004555405926,2728.08,down
2026-06-18 07:00:00,2026-06-18,7,3,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,-147.90609285267905,2503.4399999999996,down
2026-06-18 07:00:00,2026-06-18,7,4,day_of_week,요일,54.62674690116546,3.0,up
2026-06-18 07:00:00,2026-06-18,7,5,hour_cos,시간 주기(cos),-43.51755042403435,-0.25881904510252063,down
2026-06-18 08:00:00,2026-06-18,8,1,school_lag_168h_kwh,1주 전 같은시간 사용량,-133.54901977309186,2974.32,down
2026-06-18 08:00:00,2026-06-18,8,2,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,-106.03868536243827,2879.074285714286,down
2026-06-18 08:00:00,2026-06-18,8,3,day_of_week,요일,81.75418829322587,3.0,up
2026-06-18 08:00:00,2026-06-18,8,4,dow_sin,요일 주기(sin),52.89564560919766,0.43388373911755823,up
2026-06-18 08:00:00,2026-06-18,8,5,weather_wind_mean_mps,평균풍속,38.20162344889502,0.975,up
2026-06-18 09:00:00,2026-06-18,9,1,school_lag_168h_kwh,1주 전 같은시간 사용량,256.37697528398627,3663.36,up
2026-06-18 09:00:00,2026-06-18,9,2,school_lag_24h_kwh,24시간 전 사용량,140.68118673208966,4111.2,up
2026-06-18 09:00:00,2026-06-18,9,3,day_of_week,요일,87.99104633806311,3.0,up
2026-06-18 09:00:00,2026-06-18,9,4,hour_cos,시간 주기(cos),69.40058802386281,-0.7071067811865475,up
2026-06-18 09:00:00,2026-06-18,9,5,dow_sin,요일 주기(sin),62.79417104837126,0.43388373911755823,up
2026-06-18 10:00:00,2026-06-18,10,1,school_lag_168h_kwh,1주 전 같은시간 사용량,327.91265519291727,3892.32,up
2026-06-18 10:00:00,2026-06-18,10,2,school_lag_24h_kwh,24시간 전 사용량,309.11178980175407,4354.56,up
2026-06-18 10:00:00,2026-06-18,10,3,hour_cos,시간 주기(cos),122.03913088567141,-0.8660254037844387,up
2026-06-18 10:00:00,2026-06-18,10,4,day_of_week,요일,86.25105722444323,3.0,up
2026-06-18 10:00:00,2026-06-18,10,5,dow_sin,요일 주기(sin),73.75711276753623,0.43388373911755823,up
2026-06-18 11:00:00,2026-06-18,11,1,school_lag_24h_kwh,24시간 전 사용량,570.203249345636,4800.24,up
2026-06-18 11:00:00,2026-06-18,11,2,school_lag_168h_kwh,1주 전 같은시간 사용량,400.7654285778262,4191.12,up
2026-06-18 11:00:00,2026-06-18,11,3,hour_cos,시간 주기(cos),128.93333884430965,-0.9659258262890682,up
2026-06-18 11:00:00,2026-06-18,11,4,dow_sin,요일 주기(sin),98.35591694547915,0.43388373911755823,up
2026-06-18 11:00:00,2026-06-18,11,5,day_of_week,요일,92.34035824956521,3.0,up
2026-06-18 13:00:00,2026-06-18,13,1,school_lag_24h_kwh,24시간 전 사용량,837.3946319997773,5268.96,up
2026-06-18 13:00:00,2026-06-18,13,2,school_lag_168h_kwh,1주 전 같은시간 사용량,449.7646290919587,4595.76,up
2026-06-18 13:00:00,2026-06-18,13,3,dow_sin,요일 주기(sin),117.45414215214156,0.43388373911755823,up
2026-06-18 13:00:00,2026-06-18,13,4,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,114.04600895733554,4360.422857142857,up
2026-06-18 13:00:00,2026-06-18,13,5,hour_cos,시간 주기(cos),110.08673755520437,-0.9659258262890683,up
2026-06-18 14:00:00,2026-06-18,14,1,school_lag_24h_kwh,24시간 전 사용량,772.5976846343267,5148.0,up
2026-06-18 14:00:00,2026-06-18,14,2,school_lag_168h_kwh,1주 전 같은시간 사용량,440.36082929455284,4613.76,up
2026-06-18 14:00:00,2026-06-18,14,3,dow_sin,요일 주기(sin),110.13042509696184,0.43388373911755823,up
2026-06-18 14:00:00,2026-06-18,14,4,hour_cos,시간 주기(cos),109.94649878773772,-0.8660254037844388,up
2026-06-18 14:00:00,2026-06-18,14,5,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,106.91976303339148,4345.097142857144,up
2026-06-18 15:00:00,2026-06-18,15,1,school_lag_24h_kwh,24시간 전 사용량,841.1064695675641,5260.32,up
2026-06-18 15:00:00,2026-06-18,15,2,school_lag_168h_kwh,1주 전 같은시간 사용량,449.572148113233,4590.0,up
2026-06-18 15:00:00,2026-06-18,15,3,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,121.27636910477942,4386.137142857143,up
2026-06-18 15:00:00,2026-06-18,15,4,dow_sin,요일 주기(sin),116.84748004824587,0.43388373911755823,up
2026-06-18 15:00:00,2026-06-18,15,5,hour_cos,시간 주기(cos),98.52615423368208,-0.7071067811865479,up
2026-06-18 16:00:00,2026-06-18,16,1,school_lag_24h_kwh,24시간 전 사용량,600.5937633857917,4874.4,up
2026-06-18 16:00:00,2026-06-18,16,2,school_lag_168h_kwh,1주 전 같은시간 사용량,433.9738933611147,4369.68,up
2026-06-18 16:00:00,2026-06-18,16,3,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,99.25792848185884,4146.994285714286,up
2026-06-18 16:00:00,2026-06-18,16,4,dow_sin,요일 주기(sin),96.01497270418872,0.43388373911755823,up
2026-06-18 16:00:00,2026-06-18,16,5,day_of_week,요일,73.79934972607347,3.0,up
2026-06-18 17:00:00,2026-06-18,17,1,school_lag_24h_kwh,24시간 전 사용량,389.6812808086046,4520.88,up
2026-06-18 17:00:00,2026-06-18,17,2,school_lag_168h_kwh,1주 전 같은시간 사용량,380.8002022454477,3951.36,up
2026-06-18 17:00:00,2026-06-18,17,3,dow_sin,요일 주기(sin),69.68507687714185,0.43388373911755823,up
2026-06-18 17:00:00,2026-06-18,17,4,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,66.16342139111175,3879.36,up
2026-06-18 17:00:00,2026-06-18,17,5,day_of_week,요일,59.149570787583286,3.0,up
2026-06-19 07:00:00,2026-06-19,7,1,school_lag_168h_kwh,1주 전 같은시간 사용량,-322.638257355121,2527.92,down
2026-06-19 07:00:00,2026-06-19,7,2,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,-110.7437421284546,2568.7542857142857,down
2026-06-19 07:00:00,2026-06-19,7,3,school_lag_24h_kwh,24시간 전 사용량,-97.89412228235192,2960.64,down
2026-06-19 07:00:00,2026-06-19,7,4,day_of_week,요일,-59.49912116923738,4.0,down
2026-06-19 07:00:00,2026-06-19,7,5,weather_temp_mean_c,평균기온,-46.51072677784981,25.75,down
2026-06-19 08:00:00,2026-06-19,8,1,school_lag_168h_kwh,1주 전 같은시간 사용량,-208.11049905832766,2941.2,down
2026-06-19 08:00:00,2026-06-19,8,2,school_lag_24h_kwh,24시간 전 사용량,123.97318879698398,3535.92,up
2026-06-19 08:00:00,2026-06-19,8,3,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,-68.20565036485483,2959.302857142857,down
2026-06-19 08:00:00,2026-06-19,8,4,day_of_week,요일,-62.07930380633357,4.0,down
2026-06-19 08:00:00,2026-06-19,8,5,weather_temp_mean_c,평균기온,-53.922131478747716,25.75,down
2026-06-19 09:00:00,2026-06-19,9,1,school_lag_168h_kwh,1주 전 같은시간 사용량,358.1887950221898,3647.52,up
2026-06-19 09:00:00,2026-06-19,9,2,school_lag_24h_kwh,24시간 전 사용량,348.04812267513955,4429.44,up
2026-06-19 09:00:00,2026-06-19,9,3,day_of_week,요일,-70.4023718736843,4.0,down
2026-06-19 09:00:00,2026-06-19,9,4,dow_sin,요일 주기(sin),54.911052120593475,-0.433883739117558,up
2026-06-19 09:00:00,2026-06-19,9,5,hour_cos,시간 주기(cos),54.50365426716095,-0.7071067811865475,up
2026-06-19 10:00:00,2026-06-19,10,1,school_lag_24h_kwh,24시간 전 사용량,469.47096259061277,4637.52,up
2026-06-19 10:00:00,2026-06-19,10,2,school_lag_168h_kwh,1주 전 같은시간 사용량,447.2375163692111,3838.32,up
2026-06-19 10:00:00,2026-06-19,10,3,day_of_week,요일,-79.48988064036455,4.0,down
2026-06-19 10:00:00,2026-06-19,10,4,hour_cos,시간 주기(cos),71.3470625176497,-0.8660254037844387,up
2026-06-19 10:00:00,2026-06-19,10,5,dow_sin,요일 주기(sin),64.28547427835048,-0.433883739117558,up
2026-06-19 11:00:00,2026-06-19,11,1,school_lag_24h_kwh,24시간 전 사용량,740.453716483579,4946.4,up
2026-06-19 11:00:00,2026-06-19,11,2,school_lag_168h_kwh,1주 전 같은시간 사용량,489.65926698143596,4116.24,up
2026-06-19 11:00:00,2026-06-19,11,3,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,96.43263127748189,4082.5028571428566,up
2026-06-19 11:00:00,2026-06-19,11,4,hour_cos,시간 주기(cos),81.21751162216451,-0.9659258262890682,up
2026-06-19 11:00:00,2026-06-19,11,5,dow_sin,요일 주기(sin),76.50134991298785,-0.433883739117558,up
2026-06-19 12:00:00,2026-06-19,12,1,school_lag_24h_kwh,24시간 전 사용량,646.2418739822571,4905.36,up
2026-06-19 12:00:00,2026-06-19,12,2,school_lag_168h_kwh,1주 전 같은시간 사용량,481.3580971587549,4094.64,up
2026-06-19 12:00:00,2026-06-19,12,3,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,96.87225048193525,4131.154285714286,up
2026-06-19 12:00:00,2026-06-19,12,4,dow_sin,요일 주기(sin),73.0322672458915,-0.433883739117558,up
2026-06-19 12:00:00,2026-06-19,12,5,day_of_week,요일,-72.59352105791191,4.0,down
2026-06-19 13:00:00,2026-06-19,13,1,school_lag_24h_kwh,24시간 전 사용량,900.5669108283295,5282.64,up
2026-06-19 13:00:00,2026-06-19,13,2,school_lag_168h_kwh,1주 전 같은시간 사용량,516.0854981332329,4496.4,up
2026-06-19 13:00:00,2026-06-19,13,3,school_same_hour_7d_mean_kwh,최근 7일 같은시간 평균,95.693296289306,4458.5485714285705,up
2026-06-19 13:00:00,2026-06-19,13,4,dow_sin,요일 주기(sin),91.22205107428246,-0.433883739117558,up
2026-06-19 13:00:00,2026-06-19,13,5,day_of_week,요일,-76.59573413133327,4.0,down
