date,report_month,year,month,day,selection_tier,building_name_recent,building_name_long_term,usage_kwh_raw,usage_kwh,usage_kwh_clean,usage_kwh_imputed_continuous,cleaning_action,was_imputed_in_clean,is_original_value_reliable,is_validation_target_strict,is_validation_target_clean,is_continuity_only,is_placeholder_zero,is_partial_day,is_known_extreme_outlier,is_suspect_zero,is_auto_high_outlier,replacement_value_kwh,replacement_source_day_count,replacement_mean_kwh,replacement_median_kwh,positive_count,positive_median_kwh,positive_mean_kwh,positive_q1_kwh,positive_q3_kwh,positive_iqr_kwh,mapping_confidence,review_required,duplicate_group,zero_rate_recent,source_file,source_section,source_row_index_1based,profile_month_num,profile_monthly_kwh_mean,profile_monthly_kwh_median,profile_monthly_kwh_std,profile_monthly_kwh_min,profile_monthly_kwh_max,profile_source_month_count,profile_source_months,overall_avg_monthly_kwh,month_factor_vs_overall,calendar_days_in_month,baseline_uniform_daily_kwh,school_total_daily_kwh,school_total_is_usable,school_total_observed_month_sum_kwh,school_total_observed_day_count,school_total_month_observed_completeness,school_total_day_weight_observed_month,baseline_school_shape_kwh_observed_norm,validation_period
2026-04-14,2026-04,2026,4,14,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,50,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,66288.24,True,1863198.0,30,1.0,0.03557766807392451,13039.179771425259,validation_observed_window
2026-04-15,2026-04,2026,4,15,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,51,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,65622.96,True,1863198.0,30,1.0,0.03522060457342698,12908.316355556415,validation_observed_window
2026-04-16,2026-04,2026,4,16,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,52,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,65127.6,True,1863198.0,30,1.0,0.034954739109853056,12810.876929022035,validation_observed_window
2026-04-17,2026-04,2026,4,17,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,53,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,64300.32,True,1863198.0,30,1.0,0.03451072832839022,12648.147421626689,validation_observed_window
2026-04-18,2026-04,2026,4,18,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,54,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,52819.2,True,1863198.0,30,1.0,0.028348677918288875,10389.762108374955,validation_observed_window
2026-04-19,2026-04,2026,4,19,review_optional_major,과학도서관,과학도서관,16,16.0,16.0,16.0,raw_kept,False,True,True,True,False,False,False,False,False,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,55,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,50887.44,True,1863198.0,30,1.0,0.02731187989682256,10009.776670305571,validation_observed_window
2026-04-20,2026-04,2026,4,20,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,56,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,66924.0,True,1863198.0,30,1.0,0.03591888784766836,13164.236477282608,validation_observed_window
2026-04-21,2026-04,2026,4,21,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,57,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,64900.8,True,1863198.0,30,1.0,0.03483301291650163,12766.264400884931,validation_observed_window
2026-04-22,2026-04,2026,4,22,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,58,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,64270.08,True,1863198.0,30,1.0,0.034494498169276695,12642.19908454174,validation_observed_window
2026-04-23,2026-04,2026,4,23,review_optional_major,과학도서관,과학도서관,8392,8392.0,8392.0,8392.0,raw_kept,False,True,True,True,False,False,False,False,False,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,59,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,63321.84,True,1863198.0,30,1.0,0.033985566751359754,12455.676228806598,validation_observed_window
2026-04-24,2026-04,2026,4,24,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,60,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,60916.32,True,1863198.0,30,1.0,0.032694496237114894,11982.50017640637,validation_observed_window
2026-04-25,2026-04,2026,4,25,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,61,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,49221.36,True,1863198.0,30,1.0,0.026417675416139347,9682.051622339655,validation_observed_window
2026-04-26,2026-04,2026,4,26,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,62,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,47550.96,True,1863198.0,30,1.0,0.02552115234129706,9353.476811933031,validation_observed_window
2026-04-27,2026-04,2026,4,27,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,63,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,61966.8,True,1863198.0,30,1.0,0.03325830105012994,12189.134076571572,validation_observed_window
2026-04-28,2026-04,2026,4,28,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,64,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,63413.28,True,1863198.0,30,1.0,0.034034643661060175,12473.662867134894,validation_observed_window
2026-04-29,2026-04,2026,4,29,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,65,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,64298.16,True,1863198.0,30,1.0,0.03450956903131069,12647.722540406336,validation_observed_window
2026-04-30,2026-04,2026,4,30,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,66,4,366499.0,366499.0,429336.8527601608,62912.0,670086.0,2,"2024-04,2025-04",97039.88461538461,3.776787260749644,30,12216.633333333333,64007.28,True,1863198.0,30,1.0,0.034353450357932976,12590.505202732078,validation_observed_window
2026-05-01,2026-05,2026,5,1,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,71,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,48719.52,True,1939290.48,31,1.0,0.02512234268277334,1324.0981934382517,validation_observed_window
2026-05-02,2026-05,2026,5,2,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,72,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,47396.16,True,1939290.48,31,1.0,0.024439948779617585,1288.1319403785244,validation_observed_window
2026-05-03,2026-05,2026,5,3,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,73,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,48877.2,True,1939290.48,31,1.0,0.025203650770254903,1328.383617497055,validation_observed_window
2026-05-04,2026-05,2026,5,4,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,74,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,62319.6,True,1939290.48,31,1.0,0.03213525804550951,1693.7209105466243,validation_observed_window
2026-05-05,2026-05,2026,5,5,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,75,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,48250.08,True,1939290.48,31,1.0,0.024880274769357915,1311.3397619937782,validation_observed_window
2026-05-06,2026-05,2026,5,6,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,76,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,63205.2,True,1939290.48,31,1.0,0.032591919906707324,1717.7897306029163,validation_observed_window
2026-05-07,2026-05,2026,5,7,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,77,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,66040.56,True,1939290.48,31,1.0,0.034053980402152025,1794.8490910758246,validation_observed_window
2026-05-08,2026-05,2026,5,8,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,78,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,62210.88,True,1939290.48,31,1.0,0.03207919630482588,1690.7661204421527,validation_observed_window
2026-05-09,2026-05,2026,5,9,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,79,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,47580.48,True,1939290.48,31,1.0,0.024534993849915667,1293.141385853655,validation_observed_window
2026-05-10,2026-05,2026,5,10,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,80,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,46429.92,True,1939290.48,31,1.0,0.02394170470016436,1261.8714879268628,validation_observed_window
2026-05-11,2026-05,2026,5,11,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,81,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,65041.92,True,1939290.48,31,1.0,0.03353902918143547,1767.7080720367378,validation_observed_window
2026-05-12,2026-05,2026,5,12,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,82,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,68636.16,True,1939290.48,31,1.0,0.03539240805224806,1865.3922588017863,validation_observed_window
2026-05-13,2026-05,2026,5,13,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,83,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,69762.24,True,1939290.48,31,1.0,0.0359730740286004,1895.9968397514126,validation_observed_window
2026-05-14,2026-05,2026,5,14,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,84,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,70200.72,True,1939290.48,31,1.0,0.036199177340364194,1907.9138409012353,validation_observed_window
2026-05-15,2026-05,2026,5,15,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,85,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,68268.24,True,1939290.48,31,1.0,0.03520268918145775,1855.392935997912,validation_observed_window
2026-05-16,2026-05,2026,5,16,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,86,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,54295.92,True,1939290.48,31,1.0,0.027997827329096153,1475.6534872073419,validation_observed_window
2026-05-17,2026-05,2026,5,17,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,87,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,52290.0,True,1939290.48,31,1.0,0.026963469649992817,1421.1366313725214,validation_observed_window
2026-05-18,2026-05,2026,5,18,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,88,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,78766.56,True,1939290.48,31,1.0,0.040616174220584014,2140.716078470101,validation_observed_window
2026-05-19,2026-05,2026,5,19,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,89,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,78692.4,True,1939290.48,31,1.0,0.04057793343058127,2138.7005593922163,validation_observed_window
2026-05-20,2026-05,2026,5,20,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,90,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,73480.32,True,1939290.48,31,1.0,0.03789031130601951,1997.0467476950644,validation_observed_window
2026-05-21,2026-05,2026,5,21,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,91,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,72432.72,True,1939290.48,31,1.0,0.037350113738505025,1968.5750947016459,validation_observed_window
2026-05-22,2026-05,2026,5,22,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,92,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,66283.92,True,1939290.48,31,1.0,0.03417946959652996,1801.4631245547082,validation_observed_window
2026-05-23,2026-05,2026,5,23,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,93,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,51641.28,True,1939290.48,31,1.0,0.026628955554920272,1403.505731477628,validation_observed_window
2026-05-24,2026-05,2026,5,24,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,94,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,51269.04,True,1939290.48,31,1.0,0.02643700906529485,1393.3889997954304,validation_observed_window
2026-05-25,2026-05,2026,5,25,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,95,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,56139.84,True,1939290.48,31,1.0,0.02894864930188282,1525.7675101050359,validation_observed_window
2026-05-26,2026-05,2026,5,26,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,96,5,52706.0,52706.0,3324.8160851391463,50355.0,55057.0,2,"2024-05,2025-05",97039.88461538461,0.5431374965963639,31,1700.1935483870968,79885.44,True,1939290.48,31,1.0,0.04119312749887784,2171.1249779558552,validation_observed_window
